OTUID	Taxon	Confidence
b7e42c8bc2ce25cb0d50bfc833a9763b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	0.9999997277387622
c69867ca002d199e19b08bd01e0ac024	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999653535849071
510a0958e88d958512cdc1dab2f45c3f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7919121585404646
7837dece5987acc499c95dd5aa5b4e07	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.992040452022927
35e64f4aefd275793399afa0f5cacc49	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__; s__	0.7836872878691264
54cc869a82967870e6502e20fc12eece	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9920523629299274
a16e402b0ad4a0a8770b5544ae5bc3a7	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9783394646302728
04c61bfb50a1bf7341e563866a243bcb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999647685675422
a3d2e675fc8dce0f45d5b16871992781	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9700599857167406
7eff30682e2b6c1860cc6b97bda55d7b	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9646293475107282
7ba386dd8ab85c67503df1cf21b6efb8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8324036906522116
d271c797d8350151b08c6e0e31fcce7e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.8885854536837651
2c007765ca7a0aa9267680516d29c368	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7916542334481643
7db5370170892ded627f5ca7f5b209a7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.8012881220369428
f74f045efd87c4670cb0215a31d3ef4e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9137544473299225
2ac4e5bfa7e26b5b56648103dafbff2c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999692598137759
ea50ad6f3ba1b3867d94e81f9c3f6a16	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.8015562669402633
87bd87201a71fadf6182fe6d34506d1f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.889784668660059
0165003b02d53a4f177b4b2153512a52	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.7844948790317948
7ac3b4fac9e21b1a9b8dcc8d89f080d4	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9249368470630058
af7a8394ae605abcf964078d5d9cbc16	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum	0.9994969385109117
9e9a6221f19282dc4592c6da05b91660	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9989591369789742
2eeeb8dfdc9d42845cc7d8fd9f866ec0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.8926598615692345
68ccfc4418b9ee08feece00e5715f429	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7952070231549849
cdd1f74507fd7ee50ff6df4457b2e7c9	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9947144814549552
1eea87d5a2e239c812a649dd85d4d650	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9523794109777928
7861f29abbe705b91ea352d6e0a11452	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Gallicola; s__	0.7117400083301962
abb929f35db2a315169936f8ad8936fe	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.8590550900771062
8d7befa5ee3b28079e4b7a53610f211a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9996024161572414
602945fd4bb08e8268713f60abc50b5b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9999054635873285
e50467d223e5f6749cc6cfe32617525e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.9850355647030472
683b404b70b2f0e7f2f7febb727945c2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus	0.8662948310014476
c06d90fcd7abd90d184580105eb2b189	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__hyovaginalis	0.7453078018047221
38b340b09e8250909f2f60039c6e9b7f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8177029793329257
28eec5e05873e4b0684ba46e4cc4d800	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter; s__koseri	0.8289200516719468
768cd03fb1e6a2bfb81d6a9234b2eea8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bombiscardovia; s__	0.9966828861688485
d0c31f91fca9da64b4932e038b040b78	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9912187471849745
176e0aa63ac58dadd3c03946f25a9d88	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.8488292613238959
5920c38d92d48866a63a63fd60a8bb12	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999781719005568
6c7988c83add68ae517c7219766c7b2b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.997523064517494
87d0b3c2de4baa37ffd0e905ebf55ac7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.8311749956566631
7ceed6a8749b7f24db56359145d2bb82	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.9755318357835948
20475b7931771197fb3de58eca27ad83	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.9463159080869662
58f68884cc2a8833d2ac6c31a4ccbfdb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.999971314084142
0fcf0d716ea7cc62e9b5d1fee803fac6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.955198573880185
2f2998d38e59b704db31e1539ecd54ad	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.8318943946546075
950344312bd78add188f3193b27dfb80	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999355302312678
d6028aeca88cf36e83395d13e24c6bd4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bombiscardovia; s__	0.9976283020747412
7cfe9e5381e9c46da45047ce9c4b9a64	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999999945684673
e65dc902e1cdee1281fd7c22109a963c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.9887717622624853
0d47bccbccaebf093ab6b5900aa79fcb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter; s__koseri	0.876708090092701
5a2caa2c83ccbcc5277f1e22491be3c4	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__hyovaginalis	0.7684211860775091
921de56dbb9638d2ca63f71ca624406a	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9600400677235501
18e109e74c19a85692f33f1444e88c08	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum	0.99959763044124
1b3cf2eab347bce2689ba7dbe48cc718	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9857074394258019
fdc2d4cdbbe183476e60e6674db37a17	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma	0.7842054495947275
0566b68067515f945c949583a4b3de52	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__alactolyticus	0.7079240314488825
48781a8b454b632d0b4e64d373b08ccd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999354621932601
f8b07bfae3b09f6b1430180dac7fa61b	k__Bacteria; p__Actinobacteria; c__Actinobacteria	0.999999647065548
07ae4a680a345ae8fb4c0a1bcba37986	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999635048062
765ac10e6fc232494dc4e3333830e806	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bombiscardovia; s__	0.9956311451510992
d74c9b07f599de2f5a8eba60e48bc13e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.7272262615785515
f78ef9a34660b5056e54021d97da6757	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9931840090778259
af211c38d6c08bee1b90e1a245bbe949	k__Bacteria; p__; c__; o__; f__; g__; s__	0.8163588410408474
dc9704de62c651495b81f0a4491d75f3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7898663899287616
6a1a26229a67ea08779198ce1e077fbb	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9780702680034399
72e9e10fd96091f0990eb0e16b933547	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum	0.9996546099264074
ea1dcb9700bb4778dae8d1f5b85e7826	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.9588446504052269
5982592c93f27b186a41d04735cbfb0a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999696078081107
bd70fe985f6afef3e455183d29efef46	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9853956031240567
fecdee39e6da5183af55e240dc03439f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter; s__koseri	0.8385987015824005
386430b0da78d5cae718cceaafd9fbcd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum	0.999576014304498
5889a46a83097878c00b4c2bfb8efa04	k__Bacteria; p__Tenericutes; c__Mollicutes; o__; f__; g__; s__	0.9999621996222332
48497b0c33719092e44b469bb3d8d3ca	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.7754464507867834
b51b11d849816605b10e4b4c223915fa	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999802371593934
ddfbbee75e419715b726b9ab9ef73d08	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9872958352306379
29a705651b8e8ad0015ae323d9d85e72	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.7889355693527923
02d68c7dbc55a63b14b9b3286980b8ed	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9955564934480373
f17c5c3db8bb1ed35d29f1c7e65dd89d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9999411473257518
a4880f87f0248510e1d908630e47a8b9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8715998802321143
1293583047ed3dddbafc0a0b991ca06b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9999999943348581
52292833bc5fe9647ddb36beb82b037e	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9815141025959692
bbc8f7f6def09a56e51396afc5120b2d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9999115747469562
e5f8e843a4fd5614b050587c3ea75294	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__p-75-a5; s__	0.9999448958036269
989147ab18f73bf33eeaeb5a76516dca	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	0.9999998636354186
c83d5fbbcdff4bf68bf32558535244df	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8522614775692597
b96bb14d3688b284212b4d740a0181c8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__hyovaginalis	0.7529469693295946
c30cb804f8e218f305696a02a5236538	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.9997077676808567
e8b49d02efb8509e8c20626192a9aae8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9998900503595729
242b3bc670b95716d953aa0f9626ffaf	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.999935881984802
307c0fcc72c219b0cbfc106b132b3f8c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9927921527174187
fd08a442abe6479a80deb906f4234273	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bombiscardovia; s__	0.9438760752565669
dc674a3855c184a2a314abac7de27467	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.9559665260288474
069a6687501557ef247ed8c85c9d7397	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__casseliflavus	0.8596974844966078
881aaf17eaf2f59a0c76a7aed8323d09	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9571958625913686
3f39a53705ace6d8fdf72e7493f717a0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9918727753275792
d54c0ec0fcff337f2c52579f1d343e91	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.999917608397963
80c4ebfb17fc6b33cd604b1d64a1c067	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.9536342450950581
18ab8b90941865d26ba1e20c232f3bed	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__	0.9997631017777007
6430a56b295e3f46f0c39ba6201caca2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9923498587062499
b84ec1b0f1276e51a64fec7126797ba4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.7103915858062994
3f0fd5bc442f81cec1840867fa46bbd7	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9932174459791983
36cff4f184bad95e36d7e4a325265da6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9616004898801969
716bae1792b5f671131062cc0bcf96cc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.8410073149450439
220d08958f88687a90864701867f554a	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__mastitidis	0.7978924356952436
5834a2efcc614c63bc1f1bef122f3a82	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9998570583532379
2b918ea9f546fac8a580908346098f20	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.987907559157142
bccbf0e2eebd648c075354d7a22cde78	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9622937845341462
312b6d9c5c5e0f7364fea2f5b24d3db4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9223753904939919
eaef16feabb60def9f4203853df4e56e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999812996610049
59c783c833c2430fee2e3750c3bcf564	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.7101240784634929
be7745ba7cd4c1e9032e204125d6bdfc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.7933709129895956
7a846dee776697b64cc86c5d42021b72	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9931996778971417
d7500a509d55fbf8cab826f41bc03b9b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bombiscardovia; s__	0.9966835515719782
bdb33529f12c0ee7af34ad3c35a3ead0	k__Bacteria; p__; c__; o__; f__; g__; s__	0.9119072296550991
08211d9d0ea214d99913fd7283f881ea	k__Bacteria	0.9999999997092264
ec6eb86871eb81d4d98f09247effda07	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.9686545429004332
10ba12c4ae63e7ef7649339d50e71ce6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.999999992640704
c28bdfe1913a486d0f9c334b93330a37	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9614541990898084
fff596a0a03f411878df25cff4fbeb7e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9999863119065577
ab1398785a63ed7f25d22758ace97e25	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__pilosum	0.7567513242231537
48baae11cf20fb9b0c631dba19e30990	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae	0.9999998892846206
b23cde379e9e66a89945b98d25f21828	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.9693338712941794
e80c226ba1f6a3ab8e09da123b61b8b2	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Jonquetella; s__anthropi	0.8021163510888486
d9abb6759db9ffcb1a175c239d7fe00f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9999609421163
6ec4c9d107267d9aacefdb0b21cce864	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.9711582622406485
d8ca26fc088b1e0f040d8208bf6b6b67	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9927622958257887
ae89a5f26f6c1b6cd0397681abc58d0b	k__Bacteria	0.9999999996726473
4cd9cf2fbf968df174729a64856c7741	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bombiscardovia; s__	0.9332437193972469
d15cd7df89f3ffbcb059981b068203a8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999724459204
56dfae65f17402d148201f171faae642	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9994778872130843
b8b6451095c6ad650b2f0c1bd842fbe9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.999935757727152
4cca21fcc1107f9ebde35e75c88adef9	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9900538412189207
e6ba786489a2d7ea8aaa98033c529ed8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9619959620436241
c1c48006564b337b07dfd0ad0e380824	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.9999966444771982
2d7a36f7f894e0628e10e11fdc7c7e9d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium	0.9984637626322456
6b709459eb9dab4fc1b6cd462df2cd24	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9897642625861331
d25d9252f013f8ee3810be4688212d81	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__	0.9996982249228539
455aa304dda1d6ee58000fbca1fae56b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.998750022455989
d5e0a682c086ad3daf3afcb5d1f86683	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__; s__	0.735423368076932
6af6b7eb77784885cad1587eb5f73e6a	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.994629772656246
179f028dcd241bf077d7252d9b753966	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.7269769970502445
a63356d111e54e8da1e93664a7b0c3ab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.9994640865570742
dc310e769824a2ee8148be67d608ffb5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9998153261018582
f7196d4ed5b4b20428809a72c8add7ac	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.7967815614762755
b5a14a2039f118c4f9e8aeec35b14f9d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9555222290237914
513ba37ba8588ef310a9446bf15ee4a4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	0.9999998908379044
688a9649b670ec4420cbef4476088dfd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9987199162596652
759efb861947acb72a29066041e423e2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.9975916065641913
088f3281d18941664ee78bbed7dafbd6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9587835532636984
438176a350559bb6af1d61f8ed14760f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999724460199
c9c14f476240ddfb7eb3e0019e8e8389	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__; s__	0.7354280922413744
2e531f708c096edcc28e32210402c254	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.994624580165749
018893d2b77ffe37ede5e4c390b6b30d	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9963959550680782
a78adbcddc36a6b8760e20b4bd2542f3	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9943319000244539
